Make,Model,Year,Engine Displacement,Cylinders,Transmission,Drivetrain,Vehicle Class,Fuel Type,Fuel Barrels/Year,City MPG,Highway MPG,Combined MPG,CO2 Emission Grams/Mile,Fuel Cost/Year
Lexus,IS 250/IS 250C,2012,2.5,6.0,Automatic (S6),Rear-Wheel Drive,Subcompact Cars,Premium,13.1844,21,30,25,355.48,1600
Lexus,IS 350 AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Subcompact Cars,Premium,15.695714285714288,18,26,21,423.19047619047615,1950
Lexus,IS 350/IS 350C,2012,3.5,6.0,Automatic (S6),Rear-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,27,22,403.95454545454544,1850
Lexus,IS F,2012,5.0,8.0,Automatic (S8),Rear-Wheel Drive,Subcompact Cars,Premium,18.311666666666667,16,23,18,493.72222222222223,2250
Lexus,LFA,2012,4.8,10.0,Automatic (S6),Rear-Wheel Drive,Two Seaters,Premium,27.4675,11,16,12,740.5833333333335,3400
Lexus,LS 460,2012,4.6,8.0,Automatic (S8),Rear-Wheel Drive,Midsize Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Lexus,LS 460 AWD,2012,4.6,8.0,Automatic (S8),All-Wheel Drive,Midsize Cars,Premium,18.311666666666667,16,23,18,493.72222222222223,2250
Lexus,LS 460 L,2012,4.6,8.0,Automatic (S8),Rear-Wheel Drive,Midsize Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Lexus,LS 460 L AWD,2012,4.6,8.0,Automatic (S8),All-Wheel Drive,Midsize Cars,Premium,18.311666666666667,16,23,18,493.72222222222223,2250
Lexus,LS 600h L,2012,5.0,8.0,Auto(AV-S8),All-Wheel Drive,Midsize Cars,Premium,16.4805,19,23,20,444.35,2000
Lexus,RX 350,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
Lexus,RX 350 AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,16.4805,18,24,20,444.35,1650
Lexus,RX 450h,2012,3.5,6.0,Auto(AV-S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Premium,10.987,32,28,30,296.23333333333335,1350
Lexus,RX 450h AWD,2012,3.5,6.0,Auto(AV-S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,11.365862068965518,30,28,29,306.44827586206895,1400
Lincoln,MKS AWD,2012,3.7,6.0,Automatic (S6),All-Wheel Drive,Large Cars,Regular,17.347894736842107,16,23,19,467.73684210526324,1750
Lincoln,MKS AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Large Cars,Regular,16.4805,17,25,20,444.35,1650
Lincoln,MKS FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Large Cars,Regular,16.4805,17,25,20,444.35,1650
Lincoln,MKT AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,16,22,18,493.72222222222223,1850
Lincoln,MKT FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,16.4805,17,24,20,444.35,1650
Lincoln,MKX AWD,2012,3.7,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,17.347894736842107,17,23,19,467.73684210526324,1750
Lincoln,MKX FWD,2012,3.7,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,19,26,22,403.95454545454544,1500
Lincoln,MKZ AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Midsize Cars,Regular,17.347894736842107,17,25,19,467.73684210526324,1750
Lincoln,MKZ FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Regular,15.695714285714288,18,27,21,423.19047619047615,1600
Lincoln,MKZ Hybrid FWD,2012,2.5,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Midsize Cars,Regular,8.451538461538462,41,36,39,227.8717948717949,850
Lincoln,Navigator 2WD FFV,2012,5.4,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,20.600625,14,20,16,555.4375,2100
Lincoln,Navigator 4WD FFV,2012,5.4,8.0,Automatic 6-spd,Part-time 4-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,21.974,13,18,15,592.4666666666667,2200
Lotus,Evora,2012,3.5,6.0,Manual 6-spd,Rear-Wheel Drive,Minicompact Cars,Premium,15.695714285714288,18,26,21,423.19047619047615,1950
Lotus,Evora,2012,3.5,6.0,Manual 6-spd,Rear-Wheel Drive,Minicompact Cars,Premium,16.4805,17,26,20,444.35,2000
Lotus,Evora,2012,3.5,6.0,Automatic (S6),Rear-Wheel Drive,Minicompact Cars,Premium,14.330869565217393,20,28,23,386.39130434782606,1750
Lotus,Evora,2012,3.5,6.0,Automatic (S6),Rear-Wheel Drive,Minicompact Cars,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
MINI,Cooper,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Minicompact Cars,Premium,10.632580645161287,28,36,31,286.67741935483866,1300
MINI,Cooper,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,10.3003125,29,37,32,277.71875,1250
MINI,Cooper Clubman,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Subcompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper Clubman,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Subcompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper Convertible,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Minicompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper Convertible,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper Countryman,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Compact Cars,Premium,12.207777777777775,25,30,27,329.1481481481481,1500
MINI,Cooper Countryman,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper Coupe,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Two Seaters,Premium,10.632580645161287,28,36,31,286.67741935483866,1300
MINI,Cooper Coupe,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Premium,10.3003125,29,37,32,277.71875,1250
MINI,Cooper Roadster,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Two Seaters,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper Roadster,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper S,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Minicompact Cars,Premium,11.365862068965518,26,34,29,306.44827586206895,1400
MINI,Cooper S,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper S Clubman,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Subcompact Cars,Premium,11.365862068965518,26,34,29,306.44827586206895,1400
MINI,Cooper S Clubman,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Subcompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper S Convertible,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Minicompact Cars,Premium,11.365862068965518,26,34,29,306.44827586206895,1400
MINI,Cooper S Convertible,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper S Countryman,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Compact Cars,Premium,11.771785714285713,25,32,28,317.39285714285717,1450
MINI,Cooper S Countryman,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Premium,11.365862068965518,26,32,29,306.44827586206895,1400
MINI,Cooper S Countryman All4,2012,1.6,4.0,Automatic (S6),All-Wheel Drive,Compact Cars,Premium,12.677307692307696,23,30,26,341.8076923076923,1550
MINI,Cooper S Countryman All4,2012,1.6,4.0,Manual 6-spd,All-Wheel Drive,Compact Cars,Premium,11.771785714285713,25,31,28,317.39285714285717,1450
MINI,Cooper S Coupe,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Two Seaters,Premium,11.365862068965518,26,34,29,306.44827586206895,1400
MINI,Cooper S Coupe,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,Cooper S Roadster,2012,1.6,4.0,Automatic (S6),Front-Wheel Drive,Two Seaters,Premium,11.365862068965518,26,34,29,306.44827586206895,1400
MINI,Cooper S Roadster,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Premium,10.987,27,35,30,296.23333333333335,1350
MINI,John Cooper Works,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,11.771785714285713,25,33,28,317.39285714285717,1450
MINI,John Cooper Works Clubman,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Subcompact Cars,Premium,11.771785714285713,25,33,28,317.39285714285717,1450
MINI,John Cooper Works Convertible,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,11.771785714285713,25,33,28,317.39285714285717,1450
MINI,John Cooper Works Coupe,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Premium,11.771785714285713,25,33,28,317.39285714285717,1450
MINI,John Cooper Works Roadster,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Premium,11.771785714285713,25,33,28,317.39285714285717,1450
Maserati,GranTurismo,2012,4.7,8.0,Automatic 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,21.974,13,21,15,592.4666666666667,2700
Maserati,GranTurismo Convertible,2012,4.7,8.0,Automatic 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,21.974,13,20,15,592.4666666666667,2700
Maserati,Quattroporte,2012,4.7,8.0,Automatic 6-spd,Rear-Wheel Drive,Large Cars,Premium,21.974,12,19,15,592.4666666666667,2700
Maybach,57,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,27.4675,10,16,12,740.5833333333335,3400
Maybach,57 S,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,27.4675,10,16,12,740.5833333333335,3400
Maybach,62,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,27.4675,10,16,12,740.5833333333335,3400
Maybach,62 S,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,27.4675,10,16,12,740.5833333333335,3400
Maybach,Landaulet,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,27.4675,10,16,12,740.5833333333335,3400
Mazda,2,2012,1.5,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,10.3003125,29,35,32,277.71875,1050
Mazda,2,2012,1.5,4.0,Automatic 4-spd,Front-Wheel Drive,Compact Cars,Regular,10.987,28,34,30,296.23333333333335,1100
Mazda,3,2012,2.5,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,14.330869565217393,20,28,23,386.39130434782606,1450
Mazda,3,2012,2.5,4.0,Automatic (S5),Front-Wheel Drive,Compact Cars,Regular,13.1844,22,29,25,355.48,1350
Mazda,3,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,11.771785714285713,25,33,28,317.39285714285717,1200
Mazda,3,2012,2.0,4.0,Automatic (S5),Front-Wheel Drive,Compact Cars,Regular,12.207777777777775,24,33,27,329.1481481481481,1250
Mazda,3 DI 4-Door,2012,2.0,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,27,39,31,286.67741935483866,1050
Mazda,3 DI 4-Door,2012,2.0,4.0,Automatic (S6),Front-Wheel Drive,Compact Cars,Regular,9.988181818181818,28,40,33,269.3030303030303,1000
Mazda,3 DI 5-Door,2012,2.0,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,10.632580645161287,27,38,31,286.67741935483866,1050
Mazda,3 DI 5-Door,2012,2.0,4.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Regular,10.3003125,28,39,32,277.71875,1050
Mazda,5,2012,2.5,4.0,Automatic (S5),Front-Wheel Drive,Minivan - 2WD,Regular,13.73375,21,28,24,370.29166666666674,1400
Mazda,5,2012,2.5,4.0,Manual 6-spd,Front-Wheel Drive,Minivan - 2WD,Regular,13.73375,21,28,24,370.29166666666674,1400
Mazda,6,2012,2.5,4.0,Automatic (S5),Front-Wheel Drive,Midsize Cars,Regular,13.1844,22,31,25,355.48,1350
Mazda,6,2012,2.5,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,13.73375,21,30,24,370.29166666666674,1400
Mazda,6,2012,3.7,6.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Regular,15.695714285714288,18,27,21,423.19047619047615,1600
Mazda,CX-7 2WD,2012,2.3,4.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Premium,16.4805,18,24,20,444.35,2000
Mazda,CX-7 2WD,2012,2.5,4.0,Automatic (S5),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,20,27,22,403.95454545454544,1500
Mazda,CX-7 4WD,2012,2.3,4.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,17.347894736842107,17,21,19,467.73684210526324,2150
Mazda,CX-9 2WD,2012,3.7,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,17.347894736842107,17,24,19,467.73684210526324,1750
Mazda,CX-9 4WD,2012,3.7,6.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,17.347894736842107,16,22,19,467.73684210526324,1750
Mazda,MX-5,2012,2.0,4.0,Manual 5-spd,Rear-Wheel Drive,Two Seaters,Premium,13.1844,22,28,25,355.48,1600
Mazda,MX-5,2012,2.0,4.0,Manual 6-spd,Rear-Wheel Drive,Two Seaters,Premium,13.73375,21,28,24,370.29166666666674,1700
Mazda,MX-5,2012,2.0,4.0,Automatic (S6),Rear-Wheel Drive,Two Seaters,Premium,14.330869565217393,21,28,23,386.39130434782606,1750
Mazda,Speed 3,2012,2.3,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Premium,15.695714285714288,18,25,21,423.19047619047615,1950
McLaren Automotive,MP4-12C Coupe,2012,3.8,8.0,Automatic 7-spd,Rear-Wheel Drive,Two Seaters,Premium,18.311666666666667,15,22,18,493.72222222222223,2250
Mercedes-Benz,C250,2012,1.8,4.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium,13.1844,21,31,25,355.48,1600
Mercedes-Benz,C250 Coupe,2012,1.8,4.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,13.1844,21,31,25,355.48,1600
Mercedes-Benz,C300 4matic,2012,3.0,6.0,Automatic 7-spd,4-Wheel Drive,Compact Cars,Premium,16.4805,17,24,20,444.35,2000
Mercedes-Benz,C300 4matic,2012,3.0,6.0,Automatic 7-spd,4-Wheel Drive,Compact Cars,Premium or E85,16.4805,18,25,20,444.35,2000
Mercedes-Benz,C350,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium,14.330869565217393,20,29,23,386.39130434782606,1750
Mercedes-Benz,C350,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium or E85,14.330869565217393,19,29,23,386.39130434782606,1750
Mercedes-Benz,C350 4matic Coupe,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
Mercedes-Benz,C350 Coupe,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
Mercedes-Benz,C63 AMG,2012,6.2,8.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium,21.974,13,19,15,592.4666666666667,2700
Mercedes-Benz,C63 AMG Black Series Coupe,2012,6.2,8.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,21.974,13,19,15,592.4666666666667,2700
Mercedes-Benz,C63 AMG Coupe,2012,6.2,8.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,21.974,13,19,15,592.4666666666667,2700
Mercedes-Benz,CL550 4matic,2012,4.7,8.0,Automatic 7-spd,4-Wheel Drive,Compact Cars,Premium,18.311666666666667,15,24,18,493.72222222222223,2250
Mercedes-Benz,CL600,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Compact Cars,Premium,23.543571428571425,12,18,14,634.7857142857142,2900
Mercedes-Benz,CL63 AMG,2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium,18.311666666666667,15,22,18,493.72222222222223,2250
Mercedes-Benz,CL65 AMG,2012,6.0,12.0,Automatic 5-spd,Rear-Wheel Drive,Compact Cars,Premium,23.543571428571425,12,18,14,634.7857142857142,2900
Mercedes-Benz,CLS550,2012,4.7,8.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium,16.4805,17,25,20,444.35,2000
Mercedes-Benz,CLS550 4matic,2012,4.7,8.0,Automatic 7-spd,4-Wheel Drive,Compact Cars,Premium,17.347894736842107,16,25,19,467.73684210526324,2150
Mercedes-Benz,CLS63 AMG,2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Compact Cars,Premium,17.347894736842107,16,25,19,467.73684210526324,2150
Mercedes-Benz,E350,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Midsize Cars,Premium,14.330869565217393,20,30,23,386.39130434782606,1750
Mercedes-Benz,E350 4matic,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Midsize Cars,Premium,14.330869565217393,19,29,23,386.39130434782606,1750
Mercedes-Benz,E350 4matic (wagon),2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Midsize Station Wagons,Premium,14.98227272727273,19,27,22,403.95454545454544,1850
Mercedes-Benz,E350 4matic Coupe,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
Mercedes-Benz,E350 4matic Coupe,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Subcompact Cars,Premium or E85,14.98227272727273,19,27,22,403.95454545454544,1850
Mercedes-Benz,E350 Bluetec,2012,3.0,6.0,Automatic 7-spd,Rear-Wheel Drive,Midsize Cars,Diesel,15.287400000000002,21,32,25,407.2,1450
Mercedes-Benz,E350 Convertible,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
Mercedes-Benz,E350 Convertible,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium or E85,14.98227272727273,19,28,22,403.95454545454544,1850
Mercedes-Benz,E350 Coupe,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,29,22,403.95454545454544,1850
Mercedes-Benz,E350 Coupe,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium or E85,14.330869565217393,20,28,23,386.39130434782606,1750
Mercedes-Benz,E550 4matic,2012,4.7,8.0,Automatic 7-spd,4-Wheel Drive,Midsize Cars,Premium,16.4805,16,26,20,444.35,2000
Mercedes-Benz,E550 Convertible,2012,4.7,8.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,17.347894736842107,16,25,19,467.73684210526324,2150
Mercedes-Benz,E550 Coupe,2012,4.7,8.0,Automatic 7-spd,Rear-Wheel Drive,Subcompact Cars,Premium,15.695714285714288,17,27,21,423.19047619047615,1950
Mercedes-Benz,E63 AMG,2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Midsize Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Mercedes-Benz,E63 AMG (wagon),2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Midsize Station Wagons,Premium,18.311666666666667,15,23,18,493.72222222222223,2250
Mercedes-Benz,G550,2012,5.5,8.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,25.354615384615393,12,15,13,683.6153846153846,3100
Mercedes-Benz,GL350 Bluetec 4matic,2012,3.0,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Diesel,20.115,17,21,19,535.7894736842105,1900
Mercedes-Benz,GL450 4matic,2012,4.7,8.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,21.974,13,18,15,592.4666666666667,2700
Mercedes-Benz,GL550 4matic,2012,5.5,8.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,23.543571428571425,12,17,14,634.7857142857142,2900
Mercedes-Benz,GLK350,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Premium,18.311666666666667,16,22,18,493.72222222222223,2250
Mercedes-Benz,GLK350 4matic,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,18.311666666666667,16,21,18,493.72222222222223,2250
Mercedes-Benz,ML350 4matic,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,17.347894736842107,17,22,19,467.73684210526324,2150
Mercedes-Benz,ML350 4matic,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium or E85,16.4805,18,23,20,444.35,2000
Mercedes-Benz,ML350 Bluetec 4matic,2012,3.0,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Diesel,17.372045454545454,20,27,22,462.7272727272728,1650
Mercedes-Benz,ML550 4matic,2012,4.7,8.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,19.388823529411766,15,20,17,522.7647058823529,2400
Mercedes-Benz,ML63 AMG,2012,5.5,8.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,21.974,14,18,15,592.4666666666667,2700
Mercedes-Benz,R350 4matic,2012,3.5,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,18.311666666666667,16,21,18,493.72222222222223,2250
Mercedes-Benz,R350 Bluetec 4matic,2012,3.0,6.0,Automatic 7-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Diesel,19.109250000000007,18,23,20,509.0,1800
Mercedes-Benz,S350 Bluetec 4matic,2012,3.0,6.0,Automatic 7-spd,4-Wheel Drive,Large Cars,Diesel,15.287400000000002,21,31,25,407.2,1450
Mercedes-Benz,S400 Hybrid,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Large Cars,Premium,15.695714285714288,19,25,21,423.19047619047615,1950
Mercedes-Benz,S550,2012,4.7,8.0,Automatic 7-spd,Rear-Wheel Drive,Large Cars,Premium,17.347894736842107,15,25,19,467.73684210526324,2150
Mercedes-Benz,S550 4matic,2012,4.7,8.0,Automatic 7-spd,4-Wheel Drive,Large Cars,Premium,18.311666666666667,15,24,18,493.72222222222223,2250
Mercedes-Benz,S600,2012,5.5,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,23.543571428571425,12,19,14,634.7857142857142,2900
Mercedes-Benz,S63 AMG,2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Large Cars,Premium,18.311666666666667,15,23,18,493.72222222222223,2250
Mercedes-Benz,S65 AMG,2012,6.0,12.0,Automatic 5-spd,Rear-Wheel Drive,Large Cars,Premium,23.543571428571425,12,19,14,634.7857142857142,2900
Mercedes-Benz,SL550,2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Two Seaters,Premium,19.388823529411766,14,22,17,522.7647058823529,2400
Mercedes-Benz,SL63 AMG,2012,6.2,8.0,Automatic 7-spd,Rear-Wheel Drive,Two Seaters,Premium,23.543571428571425,12,19,14,634.7857142857142,2900
Mercedes-Benz,SLK250,2012,1.8,4.0,Automatic 7-spd,Rear-Wheel Drive,Two Seaters,Premium,12.677307692307696,23,33,26,341.8076923076923,1550
Mercedes-Benz,SLK250,2012,1.8,4.0,Manual 6-spd,Rear-Wheel Drive,Two Seaters,Premium,12.677307692307696,22,32,26,341.8076923076923,1550
Mercedes-Benz,SLK350,2012,3.5,6.0,Automatic 7-spd,Rear-Wheel Drive,Two Seaters,Premium,14.330869565217393,20,29,23,386.39130434782606,1750
Mercedes-Benz,SLK55 AMG,2012,5.5,8.0,Automatic 7-spd,Rear-Wheel Drive,Two Seaters,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
Mercedes-Benz,SLS AMG,2012,6.2,8.0,Auto(AM7),Rear-Wheel Drive,Two Seaters,Premium,20.600625,14,20,16,555.4375,2550
Mercedes-Benz,SLS AMG Roadster,2012,6.2,8.0,Auto(AM7),Rear-Wheel Drive,Two Seaters,Premium,20.600625,14,20,16,555.4375,2550
Mitsubishi,Eclipse,2012,2.4,4.0,Automatic (S4),Front-Wheel Drive,Subcompact Cars,Regular,14.330869565217393,20,28,23,386.39130434782606,1450
Mitsubishi,Eclipse,2012,2.4,4.0,Manual 5-spd,Front-Wheel Drive,Subcompact Cars,Regular,14.330869565217393,20,28,23,386.39130434782606,1450
Mitsubishi,Eclipse,2012,3.8,6.0,Automatic (S5),Front-Wheel Drive,Subcompact Cars,Premium,16.4805,17,25,20,444.35,2000
Mitsubishi,Eclipse Spyder,2012,2.4,4.0,Automatic (S4),Front-Wheel Drive,Minicompact Cars,Regular,14.330869565217393,20,27,23,386.39130434782606,1450
Mitsubishi,Eclipse Spyder,2012,3.8,6.0,Automatic (S5),Front-Wheel Drive,Minicompact Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Mitsubishi,Galant,2012,2.4,4.0,Automatic (S4),Front-Wheel Drive,Midsize Cars,Regular,13.73375,21,30,24,370.29166666666674,1400
Mitsubishi,Lancer,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,11.771785714285713,25,34,28,317.39285714285717,1200
Mitsubishi,Lancer,2012,2.0,4.0,Auto(AV-S6),Front-Wheel Drive,Compact Cars,Regular,11.365862068965518,26,34,29,306.44827586206895,1150
Mitsubishi,Lancer,2012,2.4,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,12.677307692307696,22,31,26,341.8076923076923,1300
Mitsubishi,Lancer,2012,2.4,4.0,Auto(AV-S6),Front-Wheel Drive,Compact Cars,Regular,12.677307692307696,23,30,26,341.8076923076923,1300
Mitsubishi,Lancer,2012,2.0,4.0,Auto(AM6),All-Wheel Drive,Compact Cars,Premium,16.4805,18,25,20,444.35,2000
Mitsubishi,Lancer AWD,2012,2.4,4.0,Auto(AV-S6),All-Wheel Drive,Compact Cars,Regular,13.1844,22,29,25,355.48,1350
Mitsubishi,Lancer Evolution,2012,2.0,4.0,Manual 5-spd,All-Wheel Drive,Compact Cars,Premium,17.347894736842107,17,23,19,467.73684210526324,2150
